idcolumna,idconsulta,codusu,vercolumna,orden,ancho,guidConsulta
6415,372,0,0,14,466,eb3bd66e-cc11-4927-b186-f40cf6e807a2
6416,91,0,1,6,100,186f93cc-634c-429b-b58d-1a5226041056
6416,372,0,1,6,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
6419,222,0,0,16,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6419,367,0,0,16,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6420,222,0,0,17,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6420,367,0,0,17,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6421,222,0,0,18,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6421,367,0,0,18,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6422,222,0,0,19,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6422,367,0,0,19,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6423,222,0,0,20,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6423,367,0,0,20,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6424,222,0,0,21,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6424,367,0,0,21,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6425,222,0,0,22,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6425,367,0,0,22,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6426,222,0,0,23,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6426,367,0,0,23,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6427,222,0,0,24,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6427,367,0,0,24,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6428,222,0,0,25,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6428,367,0,0,25,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6429,222,0,0,26,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6429,367,0,0,26,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6430,222,0,0,27,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6430,367,0,0,27,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6431,222,0,0,28,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6431,367,0,0,28,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6432,222,0,0,29,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6432,367,0,0,29,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6433,222,0,0,30,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6433,367,0,0,30,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6434,222,0,0,31,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6434,367,0,0,31,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6435,222,0,0,32,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6435,367,0,0,32,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6436,222,0,0,33,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6436,367,0,0,33,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6437,222,0,0,34,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6437,367,0,0,34,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6438,222,0,0,35,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6438,367,0,0,35,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6439,222,0,0,36,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6439,367,0,0,36,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6440,222,0,0,37,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6440,367,0,0,37,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6441,222,0,0,38,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6441,367,0,0,38,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6442,222,0,0,39,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6442,367,0,0,39,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6443,222,0,0,40,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6443,367,0,0,40,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6444,222,0,0,41,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
6444,367,0,0,41,100,3b8e4718-c904-4116-9dbb-61e993a95a24
6449,194,0,0,77,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6449,207,0,0,29,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6449,356,0,0,77,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
6462,30,0,1,6,100,b1361a62-f465-4aaf-b34b-513859ec2039
6462,193,0,0,65,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
6462,332,0,0,65,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
6463,30,0,1,1,100,b1361a62-f465-4aaf-b34b-513859ec2039
6463,193,0,0,64,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
6463,332,0,0,64,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
6464,30,0,0,42,100,b1361a62-f465-4aaf-b34b-513859ec2039
6464,193,0,0,63,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
6464,332,0,0,63,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
6465,30,0,0,43,100,b1361a62-f465-4aaf-b34b-513859ec2039
6465,193,0,0,46,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
6465,332,0,0,46,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
6466,30,0,0,44,100,b1361a62-f465-4aaf-b34b-513859ec2039
6466,193,0,0,49,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
6466,332,0,0,49,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
6699,194,0,0,29,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6699,207,0,0,30,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6699,356,0,0,29,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
6700,194,0,0,74,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6700,207,0,0,31,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6700,356,0,0,74,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
6701,194,0,0,34,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6701,207,0,0,32,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6701,356,0,0,34,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
6702,194,0,0,85,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6702,207,0,0,33,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6702,356,0,0,85,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
6703,194,0,0,15,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6703,207,0,0,34,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6703,356,0,0,15,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
6704,194,0,0,80,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6704,207,0,0,35,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
6704,356,0,0,80,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7002,199,0,0,74,70,524803d3-bb03-4dc0-b16e-01a590c60b96
7002,324,0,0,77,70,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7003,199,0,0,107,70,524803d3-bb03-4dc0-b16e-01a590c60b96
7003,324,0,0,107,70,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7004,199,0,0,27,70,524803d3-bb03-4dc0-b16e-01a590c60b96
7004,324,0,0,27,70,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7010,193,0,0,93,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7010,332,0,0,93,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7012,199,0,0,109,100,524803d3-bb03-4dc0-b16e-01a590c60b96
7012,324,0,0,109,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7013,222,0,0,88,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
7013,367,0,0,88,100,3b8e4718-c904-4116-9dbb-61e993a95a24
7018,91,0,0,13,100,186f93cc-634c-429b-b58d-1a5226041056
7018,372,0,0,13,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7020,91,0,0,7,100,186f93cc-634c-429b-b58d-1a5226041056
7020,372,0,0,7,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7028,193,0,0,68,200,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7028,332,0,0,68,200,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7029,194,0,0,19,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7029,207,0,0,36,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7029,356,0,0,19,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7031,194,0,0,42,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7031,207,0,0,37,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7031,356,0,0,42,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7032,91,0,0,11,70,186f93cc-634c-429b-b58d-1a5226041056
7032,372,0,0,11,70,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7033,199,0,0,72,100,524803d3-bb03-4dc0-b16e-01a590c60b96
7033,324,0,0,75,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7042,194,0,0,43,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7042,207,0,0,56,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7042,356,0,0,43,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7043,194,0,0,23,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7043,207,0,0,57,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7043,356,0,0,23,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7044,194,0,0,24,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7044,207,0,0,58,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7044,356,0,0,24,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7045,194,0,0,26,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7045,207,0,0,59,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7045,356,0,0,26,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7046,194,0,0,25,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7046,207,0,0,60,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7046,356,0,0,25,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7047,194,0,0,22,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7047,207,0,0,61,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7047,356,0,0,22,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7058,199,0,0,61,100,524803d3-bb03-4dc0-b16e-01a590c60b96
7058,324,0,0,63,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7059,199,0,0,116,100,524803d3-bb03-4dc0-b16e-01a590c60b96
7059,324,0,0,114,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7060,199,0,0,37,100,524803d3-bb03-4dc0-b16e-01a590c60b96
7060,324,0,0,37,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7096,91,0,1,0,120,186f93cc-634c-429b-b58d-1a5226041056
7096,372,0,1,0,120,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7099,91,0,1,11,384,186f93cc-634c-429b-b58d-1a5226041056
7099,372,0,1,11,384,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7100,91,0,1,1,300,186f93cc-634c-429b-b58d-1a5226041056
7100,372,0,1,1,300,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7101,91,0,1,2,100,186f93cc-634c-429b-b58d-1a5226041056
7101,372,0,1,2,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7102,91,0,1,4,100,186f93cc-634c-429b-b58d-1a5226041056
7102,372,0,1,4,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7128,91,0,1,3,100,186f93cc-634c-429b-b58d-1a5226041056
7128,372,0,1,3,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7194,91,0,1,7,100,186f93cc-634c-429b-b58d-1a5226041056
7194,372,0,1,7,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7195,91,0,1,5,100,186f93cc-634c-429b-b58d-1a5226041056
7195,372,0,1,5,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7198,91,0,1,9,100,186f93cc-634c-429b-b58d-1a5226041056
7198,372,0,1,9,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7203,91,0,1,8,100,186f93cc-634c-429b-b58d-1a5226041056
7203,372,0,1,8,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7206,91,0,1,6,100,186f93cc-634c-429b-b58d-1a5226041056
7206,372,0,1,6,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7207,91,0,1,10,100,186f93cc-634c-429b-b58d-1a5226041056
7207,372,0,1,10,100,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7209,91,0,1,12,200,186f93cc-634c-429b-b58d-1a5226041056
7209,372,0,1,12,200,eb3bd66e-cc11-4927-b186-f40cf6e807a2
7222,198,0,1,0,125,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7222,386,0,1,0,125,048468bc-b326-4eb2-8ec1-d61ba040f53f
7223,198,0,0,16,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7223,386,0,0,16,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7224,198,0,1,4,150,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7224,386,0,1,4,150,048468bc-b326-4eb2-8ec1-d61ba040f53f
7225,198,0,1,5,125,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7225,386,0,1,5,125,048468bc-b326-4eb2-8ec1-d61ba040f53f
7226,198,0,0,26,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7226,386,0,0,26,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7227,198,0,1,3,152,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7227,386,0,1,3,152,048468bc-b326-4eb2-8ec1-d61ba040f53f
7228,198,0,0,32,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7228,386,0,0,32,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7229,198,0,1,1,82,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7229,386,0,1,1,82,048468bc-b326-4eb2-8ec1-d61ba040f53f
7230,198,0,1,2,240,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7230,386,0,1,2,240,048468bc-b326-4eb2-8ec1-d61ba040f53f
7231,198,0,0,27,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7231,386,0,0,27,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7232,198,0,0,15,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7232,386,0,0,15,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7233,198,0,0,11,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7233,386,0,0,11,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7234,198,0,0,28,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7234,386,0,0,28,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7235,198,0,0,14,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7235,386,0,0,14,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7236,198,0,0,13,200,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7236,386,0,0,13,200,048468bc-b326-4eb2-8ec1-d61ba040f53f
7237,198,0,0,18,75,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7237,386,0,0,18,75,048468bc-b326-4eb2-8ec1-d61ba040f53f
7238,198,0,0,9,75,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7238,386,0,0,9,75,048468bc-b326-4eb2-8ec1-d61ba040f53f
7239,198,0,0,21,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7239,386,0,0,21,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7240,198,0,0,33,697,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7240,386,0,0,33,697,048468bc-b326-4eb2-8ec1-d61ba040f53f
7241,198,0,0,12,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7241,386,0,0,12,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7242,198,0,0,8,443,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7242,386,0,0,8,443,048468bc-b326-4eb2-8ec1-d61ba040f53f
7243,198,0,0,30,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7243,386,0,0,30,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7244,99,0,1,0,106,71e7a0af-d466-4a54-941d-571df83d9dde
7244,385,0,1,0,106,679a31f4-63c1-4b66-bc29-d108b54d10ef
7245,99,0,1,1,218,71e7a0af-d466-4a54-941d-571df83d9dde
7245,385,0,1,1,218,679a31f4-63c1-4b66-bc29-d108b54d10ef
7246,99,0,1,3,253,71e7a0af-d466-4a54-941d-571df83d9dde
7246,385,0,1,3,253,679a31f4-63c1-4b66-bc29-d108b54d10ef
7247,99,0,0,8,100,71e7a0af-d466-4a54-941d-571df83d9dde
7247,385,0,0,8,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7248,99,0,0,19,100,71e7a0af-d466-4a54-941d-571df83d9dde
7248,385,0,0,19,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7249,99,0,0,18,100,71e7a0af-d466-4a54-941d-571df83d9dde
7249,385,0,0,18,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7250,99,0,1,4,100,71e7a0af-d466-4a54-941d-571df83d9dde
7250,385,0,1,4,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7251,99,0,1,5,100,71e7a0af-d466-4a54-941d-571df83d9dde
7251,385,0,1,5,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7252,99,0,1,6,898,71e7a0af-d466-4a54-941d-571df83d9dde
7252,385,0,1,6,898,679a31f4-63c1-4b66-bc29-d108b54d10ef
7254,99,0,0,20,731,71e7a0af-d466-4a54-941d-571df83d9dde
7254,385,0,0,20,731,679a31f4-63c1-4b66-bc29-d108b54d10ef
7255,99,0,0,10,100,71e7a0af-d466-4a54-941d-571df83d9dde
7255,385,0,0,10,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7256,198,0,0,7,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7256,386,0,0,7,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7257,198,0,0,20,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7257,386,0,0,20,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7258,198,0,0,31,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7258,386,0,0,31,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7259,198,0,0,23,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7259,386,0,0,23,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7260,198,0,0,24,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7260,386,0,0,24,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7261,198,0,0,25,100,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7261,386,0,0,25,100,048468bc-b326-4eb2-8ec1-d61ba040f53f
7262,199,0,0,41,80,524803d3-bb03-4dc0-b16e-01a590c60b96
7262,324,0,0,44,80,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7266,198,0,0,22,50,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7266,386,0,0,22,50,048468bc-b326-4eb2-8ec1-d61ba040f53f
7267,198,0,0,19,50,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7267,386,0,0,19,50,048468bc-b326-4eb2-8ec1-d61ba040f53f
7272,193,0,0,75,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7272,332,0,0,75,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7273,193,0,0,52,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7273,332,0,0,52,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7285,99,0,0,26,100,71e7a0af-d466-4a54-941d-571df83d9dde
7285,385,0,0,26,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7286,99,0,0,21,100,71e7a0af-d466-4a54-941d-571df83d9dde
7286,385,0,0,21,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7287,99,0,0,7,100,71e7a0af-d466-4a54-941d-571df83d9dde
7287,385,0,0,7,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7288,99,0,0,25,100,71e7a0af-d466-4a54-941d-571df83d9dde
7288,385,0,0,25,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7289,194,0,0,61,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7289,207,0,0,62,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7289,356,0,0,61,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7300,198,0,0,17,50,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7300,386,0,0,17,50,048468bc-b326-4eb2-8ec1-d61ba040f53f
7301,198,0,0,10,50,f6b8d569-daa7-4959-99bf-b8af42c8b0a1
7301,386,0,0,10,50,048468bc-b326-4eb2-8ec1-d61ba040f53f
7302,193,0,0,57,60,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7302,332,0,0,57,60,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7303,194,0,0,11,60,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7303,207,0,0,63,60,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7303,356,0,0,11,60,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7304,194,0,0,94,60,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7304,207,0,0,64,60,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7304,356,0,0,94,60,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7307,194,0,0,49,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7307,207,0,0,65,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7307,356,0,0,49,200,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7313,356,0,0,84,1,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7314,199,0,0,93,80,524803d3-bb03-4dc0-b16e-01a590c60b96
7314,324,0,0,94,80,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7315,99,0,0,22,100,71e7a0af-d466-4a54-941d-571df83d9dde
7315,385,0,0,22,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7316,99,0,1,2,229,71e7a0af-d466-4a54-941d-571df83d9dde
7316,385,0,1,2,229,679a31f4-63c1-4b66-bc29-d108b54d10ef
7321,194,0,0,71,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7321,207,0,0,67,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7321,356,0,0,71,200,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7322,194,0,0,72,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7322,207,0,0,68,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7322,356,0,0,72,200,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7323,194,0,0,46,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7323,207,0,0,69,200,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7323,356,0,0,46,200,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7324,194,0,0,70,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7324,207,0,0,70,100,e77e23f1-c2b2-43ea-8ece-67b911193bf8
7324,356,0,0,70,100,0c89f374-7d05-44f6-bde2-68d5e9bfc18e
7331,193,0,0,29,60,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7331,332,0,0,29,60,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7340,99,0,0,13,100,71e7a0af-d466-4a54-941d-571df83d9dde
7340,385,0,0,13,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7341,99,0,0,14,100,71e7a0af-d466-4a54-941d-571df83d9dde
7341,385,0,0,14,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7342,99,0,0,9,100,71e7a0af-d466-4a54-941d-571df83d9dde
7342,385,0,0,9,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7343,99,0,0,27,100,71e7a0af-d466-4a54-941d-571df83d9dde
7343,385,0,0,27,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7344,99,0,0,17,100,71e7a0af-d466-4a54-941d-571df83d9dde
7344,385,0,0,17,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7345,222,0,0,110,100,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
7345,367,0,0,110,100,3b8e4718-c904-4116-9dbb-61e993a95a24
7346,199,0,0,15,100,524803d3-bb03-4dc0-b16e-01a590c60b96
7346,324,0,0,15,100,a8a0c63d-2cb1-49d5-9b49-35a8102bbaca
7378,193,0,0,66,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7378,332,0,0,66,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7484,193,0,0,86,100,89499b42-49fd-4f7f-ad73-4c3b5c54417f
7484,332,0,0,86,100,6fa54ccb-74b3-4f9d-92cb-31383107f2d7
7491,192,0,0,91,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
7491,330,0,0,91,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
7492,192,0,0,92,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
7492,330,0,0,92,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
7493,192,0,0,93,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
7493,330,0,0,93,100,4d50b89f-01ca-4522-9e44-fbbdf9b39b81
7495,99,0,0,11,200,71e7a0af-d466-4a54-941d-571df83d9dde
7495,385,0,0,11,200,679a31f4-63c1-4b66-bc29-d108b54d10ef
7496,99,0,0,24,100,71e7a0af-d466-4a54-941d-571df83d9dde
7496,385,0,0,24,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7497,99,0,0,15,100,71e7a0af-d466-4a54-941d-571df83d9dde
7497,385,0,0,15,100,679a31f4-63c1-4b66-bc29-d108b54d10ef
7498,241,0,0,52,150,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
7498,366,0,0,52,150,d77c9a34-8972-41eb-be00-104e8004848b
7499,241,0,0,27,150,a7a668a1-eb1f-46f7-9e24-8ce00b00db28
7499,366,0,0,27,150,d77c9a34-8972-41eb-be00-104e8004848b
7500,222,0,0,78,150,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
7500,367,0,0,78,150,3b8e4718-c904-4116-9dbb-61e993a95a24
7501,222,0,0,79,150,c61d2d5a-79e9-4b5e-8cea-cb83a31acb4a
7501,367,0,0,79,150,3b8e4718-c904-4116-9dbb-61e993a95a24
7502,192,0,0,94,100,96daa601-0c77-4b6c-939c-86c5a1502ab2
