idCampo,codigo,valor,codigo2,id
623,1668,No,,3796
624,1668,No,,3797
623,1669,No,,3798
624,1669,No,,3799
623,1670,No,,3800
624,1670,No,,3801
623,1671,No,,3802
624,1671,No,,3803
623,1672,No,,3804
624,1672,No,,3805
623,1673,No,,3806
624,1673,No,,3807
623,1674,No,,3808
624,1674,No,,3809
623,1675,No,,3810
624,1675,No,,3811
623,1676,No,,3812
624,1676,No,,3813
623,1677,No,,3814
624,1677,No,,3815
623,1678,No,,3816
624,1678,No,,3817
623,1679,No,,3818
624,1679,No,,3819
622,1680,Administrativo,,3820
623,1680,No,,3821
624,1680,No,,3822
623,1681,No,,3823
624,1681,No,,3824
623,1682,No,,3825
624,1682,No,,3826
623,1683,No,,3827
624,1683,No,,3828
623,1684,No,,3829
624,1684,No,,3830
623,1685,No,,3831
624,1685,No,,3832
623,1686,No,,3833
624,1686,No,,3834
623,1687,No,,3835
624,1687,No,,3836
623,1688,No,,3837
624,1688,No,,3838
623,1689,No,,3839
624,1689,No,,3840
623,1690,No,,3841
624,1690,No,,3842
623,1691,No,,3843
624,1691,No,,3844
623,1692,No,,3845
624,1692,No,,3846
623,1693,No,,3847
624,1693,No,,3848
623,1694,No,,3849
624,1694,No,,3850
623,1695,No,,3851
624,1695,No,,3852
623,1696,No,,3853
624,1696,No,,3854
623,1697,No,,3855
624,1697,No,,3856
623,1698,No,,3857
624,1698,No,,3858
623,1699,No,,3859
624,1699,No,,3860
623,1700,No,,3861
624,1700,No,,3862
623,1701,No,,3863
624,1701,No,,3864
623,1702,No,,3865
624,1702,No,,3866
623,1703,No,,3867
624,1703,No,,3868
623,1704,No,,3869
624,1704,No,,3870
623,1705,No,,3871
624,1705,No,,3872
623,1706,No,,3873
624,1706,No,,3874
623,1707,No,,3875
624,1707,No,,3876
623,1708,No,,3877
624,1708,No,,3878
623,1709,No,,3879
624,1709,No,,3880
623,1710,No,,3881
624,1710,No,,3882
623,1711,No,,3883
624,1711,No,,3884
623,1712,No,,3885
624,1712,No,,3886
623,1713,No,,3887
624,1713,No,,3888
623,1714,No,,3889
624,1714,No,,3890
622,1715,Administrativo,,3891
623,1715,No,,3892
624,1715,No,,3893
623,1716,No,,3894
624,1716,No,,3895
623,1717,No,,3896
624,1717,No,,3897
623,1718,No,,3898
624,1718,No,,3899
623,1719,No,,3900
624,1719,No,,3901
623,1720,No,,3902
624,1720,No,,3903
623,1721,No,,3904
624,1721,No,,3905
623,1722,No,,3906
624,1722,No,,3907
623,1723,No,,3908
624,1723,No,,3909
623,1724,No,,3910
624,1724,No,,3911
623,1725,No,,3912
624,1725,No,,3913
623,1726,No,,3914
624,1726,No,,3915
623,1727,No,,3916
624,1727,No,,3917
623,1728,No,,3918
624,1728,No,,3919
623,1729,No,,3920
624,1729,No,,3921
623,1730,No,,3922
624,1730,No,,3923
623,1731,No,,3924
624,1731,No,,3925
623,1732,No,,3926
624,1732,No,,3927
623,1733,No,,3928
624,1733,No,,3929
623,1734,No,,3930
624,1734,No,,3931
623,1735,No,,3932
624,1735,No,,3933
623,1736,No,,3934
624,1736,No,,3935
623,1737,No,,3936
624,1737,No,,3937
623,1738,No,,3938
624,1738,No,,3939
623,1739,No,,3940
624,1739,No,,3941
623,1740,No,,3942
624,1740,No,,3943
623,1741,No,,3944
624,1741,No,,3945
623,1742,No,,3946
624,1742,No,,3947
623,1743,No,,3948
624,1743,No,,3949
623,1744,No,,3950
624,1744,No,,3951
622,1745,Operaria,,3952
623,1745,No,,3953
624,1745,No,,3954
623,1746,No,,3955
624,1746,No,,3956
623,1747,No,,3957
624,1747,No,,3958
623,1748,No,,3959
624,1748,No,,3960
622,1836,jubilada,,3961
623,1836,Sí,,3962
624,1836,Sí,,3963
622,1891,manipuladora,,3964
622,2463,trabaja sentada,,3965
625,2601,Intervención quirúrgica Juanete,,3966
