numcta,descripcion,nif,numerolargo,domicilio,poblacion,provincia,codpostal,nacionalidad,telefono1,telefono2,telefono3,fax,movil,email,pagweb,cuentabanco,notas,idiva,claseiva,recargo,igic,idirpf,tipoirpf,IBAN,idmotivoexento,idmotivonoexento,EsServicio,EsBC,EsBI,EsExento,EsNoExento,vigente,pais,idmotivonosujeto,EsNoSujeto,cuentaregul,area,IPSI
6965000000,"Pérdidas por deterioro en valores representativos de deuda a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6966000000,"Pérdidas por deterioro en valores representativos de deuda a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6967000000,"Pérdidas por deterioro en valores representativos de deuda a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6968000000,"Pérdidas por deterioro en valores representativos de deuda a largo plazo, de otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
697,Pérdidas por deterioro de créditos a largo plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6970000000,"Pérdidas por deterioro de créditos a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6971000000,"Pérdidas por deterioro de créditos a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6972000000,"Pérdidas por deterioro de créditos a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6973000000,"Pérdidas por deterioro de créditos a largo plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
698,Pérdidas por deterioro de participaciones y valores representativos de deuda a corto plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6980000000,"Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6981000000,"Pérdidas por deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6985000000,"Pérdidas por deterioro en valores representativos de deuda a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6986000000,"Pérdidas por deterioro en valores representativos de deuda a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6987000000,"Pérdidas por deterioro en valores representativos de deuda a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6988000000,"Pérdidas por deterioro en valores representativos de deuda a corto plazo, de otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
699,Pérdidas por deterioro de créditos a corto plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6990000000,"Pérdidas por deterioro de créditos a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6991000000,"Pérdidas por deterioro de créditos a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6992000000,"Pérdidas por deterioro de créditos a  corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
6993000000,"Pérdidas por deterioro de créditos a  corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
700,Ventas de mercaderías,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7000000000,Ventas de mercaderías,,T,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,True,,,,,,
7010000000,Ventas de productos terminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7020000000,Ventas de productos semiterminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7030000000,Ventas de subproductos y residuos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7040000000,Ventas de envases y embalajes,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
705,Prestaciones de servicios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7050000000,INGRESOS POR TRABAJOS REALIZADOS,,T,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,True,,,,,,
706,Descuentos sobre ventas por pronto pago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7060000000,Descuentos sobre ventas por pronto pago de mercaderías,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7061000000,Descuentos sobre ventas por pronto pago de productos terminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7062000000,Descuentos sobre ventas por pronto pago de productos semiterminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7063000000,Descuentos sobre ventas por pronto pago de subproductos y residuos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
708,Devoluciones de ventas y operaciones similares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7080000000,Devoluciones de ventas de mercaderías,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7081000000,Devoluciones de ventas de productos terminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7082000000,Devoluciones de ventas de productos semiterminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7083000000,Devoluciones de ventas de subproductos y residuos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7084000000,Devoluciones de ventas de envases y embalajes,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
709,"Rappels"" sobre ventas""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7090000000,"Rappels"" sobre ventas de mercaderías""",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7091000000,"Rappels"" sobre ventas de productos terminados""",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7092000000,"Rappels"" sobre ventas de productos semiterminados""",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7093000000,"Rappels"" sobre ventas de subproductos y residuos""",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7094000000,"Rappels"" sobre ventas de envases y embalajes""",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7100000000,Variación de existencias de productos en curso,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7110000000,Variación de existencias de productos semiterminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7120000000,Variación de existencias de productos terminados,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7130000000,"Variación de existencias de subproductos, residuos y materiales recuperados",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7300000000,Trabajos realizados para el inmovilizado intangible,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7310000000,Trabajos realizados para el inmovilizado material,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7320000000,Trabajos realizados en inversiones inmobiliarias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7330000000,Trabajos realizados para el inmovilizado material en curso,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7400000000,"Subvenciones, donaciones y legados a la explotación",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7460000000,"Subvenciones, donaciones y legados de capital transferidas al resultado del ejercicio",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7470000000,"Otras subvenciones, donaciones y legados transferidos al resultado del ejercicio",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
751,Resultados de operaciones en común,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7510000000,Pérdida transferida (gestor),,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7511000000,Beneficio atribuido (partícipe o asociado no gestor),,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7520000000,Ingresos por arrendamientos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7530000000,Ingresos de propiedad industrial cedida en explotación,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7540000000,Ingresos por comisiones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7550000000,Ingresos por servicios al personal,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7590000000,Ingresos por servicios diversos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
760,Ingresos de participaciones en instrumentos de patrimonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7600000000,"Ingresos de participaciones en instrumentos de patrimonio, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7601000000,"Ingresos de participaciones en instrumentos de patrimonio, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7602000000,"Ingresos de participaciones en instrumentos de patrimonio, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7603000000,"Ingresos de participaciones en instrumentos de patrimonio, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
761,Ingresos de valores representativos de deuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7610000000,"Ingresos de valores representativos de deuda, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7611000000,"Ingresos de valores representativos de deuda, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7612000000,"Ingresos de valores representativos de deuda, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7613000000,"Ingresos de valores representativos de deuda, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
762,Ingresos de créditos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7620000000,Ingresos de créditos a largo plazo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7620100000,"Ingresos de créditos a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7620200000,"Ingresos de créditos a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7620300000,"Ingresos de créditos a largo plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7621000000,Ingresos de créditos a corto plazo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7621100000,"Ingresos de créditos a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7621200000,"Ingresos de créditos a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7621300000,"Ingresos de créditos a corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
763,Beneficios por valoración de instrumentos financieros por su valor razonable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7630000000,Beneficios de cartera de negociación,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7631000000,Beneficios de designados por la empresa,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7632000000,Beneficios de disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7633000000,Beneficios de instrumentos de cobertura,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
766,Beneficios en participaciones y valores representativos de deuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7660000000,"Beneficios en valores representativos de deuda a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7661000000,"Beneficios en valores representativos de deuda a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7662000000,"Beneficios en valores representativos de deuda a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7663000000,"Beneficios en participaciones y valores representativos de deuda a largo plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7665000000,"Beneficios en participaciones y valores representativos de deuda a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7666000000,"Beneficios en  participaciones y valores representativos de deuda a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7667000000,"Beneficios en valores representativos de deuda a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7668000000,"Beneficios en valores  representativos de deuda a corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7670000000,Ingresos de activos afectos y de derechos de reembolso relativos a retribuciones a largo plazo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7680000000,Diferencias positivas de cambio,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7690000000,Otros ingresos financieros,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7700000000,Beneficios procedentes del inmovilizado intangible,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7710000000,Beneficios procedentes del inmovilizado material,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7720000000,Beneficios procedentes de las inversiones inmobiliarias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7730000000,Beneficios procedentes de participaciones a largo plazo en partes vinculadas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7733000000,"Beneficios procedentes de participaciones a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7734000000,"Beneficios procedentes de participaciones a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7735000000,"Beneficios procedentes de participaciones a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7740000000,Diferencia negativa en combinaciones de negocios,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7750000000,Beneficios por operaciones con obligaciones propias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7780000000,Ingresos excepcionales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7900000000,Reversión del deterioro del inmovilizado intangible,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7910000000,Reversión del deterioro del inmovilizado material,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7920000000,Reversión del deterioro de las inversiones inmobiliarias,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
793,Reversión del deterioro de existencias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7930000000,Reversión del deterioro de productos terminados y en curso de fabricación,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7931000000,Reversión del deterioro de mercaderías,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7932000000,Reversión del deterioro de materias primas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7933000000,Reversión del deterioro de otros aprovisionamientos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7940000000,Reversión del deterioro de créditos por operaciones comerciales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
795,Exceso de provisiones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7950000000,Exceso de provisión por retribuciones al personal,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7951000000,Exceso de provisión para impuestos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7952000000,Exceso de provisión para otras responsabilidades,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7954000000,Exceso de provisión por operaciones comerciales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7954400000,Exceso de provisión por contratos onerosos,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7954900000,Exceso de provisión para otras operaciones comerciales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7955000000,Exceso de provisión para actuaciones medioambientales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7956000000,Exceso de provisión para reestructuraciones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7957000000,Exceso de provisión por transacciones con pagos basados en instrumentos de patrimonio,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
796,Reversión del deterioro de participaciones y valores representativos de deuda a largo plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7960000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7961000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7965000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7966000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7967000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7968000000,"Reversión del deterioro de valores representativos de deuda a largo plazo, de otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
797,Reversión del deterioro de créditos a largo plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7970000000,"Reversión del deterioro de créditos a largo plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7971000000,"Reversión del deterioro de créditos a largo plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7972000000,"Reversión del deterioro de créditos a largo plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7973000000,"Reversión del deterioro de créditos a largo plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
798,Reversión del deterioro de participaciones y valores representativos de deuda a corto plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7980000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7981000000,"Reversión del deterioro de participaciones en instrumentos de patrimonio neto a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7985000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7986000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7987000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7988000000,"Reversión del deterioro en valores representativos de deuda a corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
799,Reversión del deterioro de créditos a corto plazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7990000000,"Reversión del deterioro de créditos a corto plazo, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7991000000,"Reversión del deterioro de créditos a corto plazo, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7992000000,"Reversión del deterioro de créditos a corto plazo, otras partes vinculadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
7993000000,"Reversión del deterioro de créditos a corto plazo, otras empresas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8000000000,Pérdidas en activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8020000000,Transferencia de beneficios en activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8100000000,Pérdidas por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8110000000,Pérdidas por coberturas de inversiones netas en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8120000000,Transferencia de beneficios por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8130000000,Transferencia de beneficios por coberturas de inversiones netas en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8200000000,Diferencias de conversión negativas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8210000000,Transferencia de diferencias de conversión positivas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
830,Impuesto sobre beneficios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8300000000,Impuesto corriente,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8301000000,Impuesto diferido,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8330000000,Ajustes negativos en la imposición sobre beneficios,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8340000000,Ingresos fiscales por diferencias permanentes,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8350000000,Ingresos fiscales por deducciones y bonificaciones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8360000000,Transferencia de diferencias permanentes,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8370000000,Transferencia de deducciones y bonificaciones,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8380000000,Ajustes positivos en la imposición sobre beneficios,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8400000000,Transferencia de subvenciones oficiales de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8410000000,Transferencia de donaciones y legados de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8420000000,"Transferencia de otras subvenciones, donaciones y legados",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8500000000,Pérdidas actuariales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8510000000,Ajustes negativos en activos por retribuciones a largo plazo de prestación definida,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8600000000,Pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8620000000,Transferencia de beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8910000000,"Deterioro de participaciones en el patrimonio, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
8920000000,"Deterioro de participaciones en el patrimonio, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9000000000,Beneficios en activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9020000000,Transferencia de pérdidas de activos financieros disponibles para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9100000000,Beneficios por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9110000000,Beneficios por coberturas de una inversión neta en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9120000000,Transferencia de pérdidas por coberturas de flujos de efectivo,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9130000000,Transferencia de pérdidas por coberturas de una inversión neta en un negocio en el extranjero,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9200000000,Diferencias de conversión positivas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9210000000,Transferencia de diferencias de conversión negativas,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9400000000,Ingresos de subvenciones oficiales de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9410000000,Ingresos de donaciones y legados de capital,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9420000000,"Ingresos de otras subvenciones, donaciones y legados",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9500000000,Ganancias actuariales,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9510000000,Ajustes positivos en activos por retribuciones a largo plazo de prestación definida,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9600000000,Beneficios en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9620000000,Transferencia de pérdidas en activos no corrientes y grupos enajenables de elementos mantenidos para la venta,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9910000000,"Recuperación de ajustes valorativos negativos previos, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9920000000,"Recuperación de ajustes valorativos negativos previos, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9930000000,"Transferencia por deterioro de ajustes valorativos negativos previos, empresas del grupo",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
9940000000,"Transferencia por deterioro de ajustes valorativos negativos previos, empresas asociadas",,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
