id,id_grupoconsulta,control,valor
2987,5,editDir,
2988,5,chkPob,0
2989,5,editPob,
2990,5,chkCP,0
2991,5,edtCPDESDE,
2992,5,chkProv,1
2993,5,editProv,coruña
2994,5,chkNac,0
2995,5,editNac,
2996,5,chkemail,0
2997,5,editemail,
2998,5,editweb,
2999,5,chkweb,0
3000,5,chkTel2,0
3001,5,editTel2,
3002,5,chkTel3,0
3003,5,editTel3,
3004,5,editmovil,
3005,5,chkMovil,0
3006,5,chkFax,0
3007,5,editfax,
3008,5,CheckFECHAALTA,0
3009,5,DateDESDEFECHAALTA,01/01/1900
3010,5,DateHASTAFECHAALTA,07/09/2009
3011,5,EdtCPHASTA,
3012,5,EdtCLIDESDE,
3013,5,EdtCLIHASTA,
3014,5,chkTipoFichero,0
3015,5,EditTipoFichero,
3016,6,CheckCLI,0
3017,6,EdtCLI,
3018,6,CheckTEL,0
3019,6,EditTEL,
3020,6,CheckNIF,0
3021,6,CheckCLI1PERSO3,0
3022,6,EditCLI1PERSO3,
3023,6,EditCLI1PERSO2,
3024,6,CheckCLI1PERSO2,0
3025,6,CheckCLI1PERSO1,0
3026,6,EditCLI1PERSO1,
3027,6,CheckCLI1PERSO4,0
3028,6,EditCLI1PERSO4,
3029,6,CheckCLI1PERSO5,0
3030,6,DatePERSO1,30/12/1899
3031,6,DatePERSO1hasta,30/12/1899
3032,6,CheckCLI2PERSO3,0
3033,6,EditCLI2PERSO3,
3034,6,EditCLI2PERSO2,
3035,6,CheckCLI2PERSO2,0
3036,6,CheckCLI2PERSO1,0
3037,6,EditCLI2PERSO1,
3038,6,CheckCLI2PERSO4,0
3039,6,EditCLI2PERSO4,
3040,6,CheckCLI2PERSO5,0
3041,6,DatePERSO2,30/12/1899
3042,6,DatePERSO2HASTA,30/12/1899
3043,6,CheckCLI3PERSO3,0
3044,6,EditCLI3PERSO3,
3045,6,EditCLI3PERSO2,
3046,6,CheckCLI3PERSO2,0
3047,6,CheckCLI3PERSO1,0
3048,6,EditCLI3PERSO1,
3049,6,CheckCLI3PERSO4,0
3050,6,EditCLI3PERSO4,
3051,6,CheckCLI3PERSO5,0
3052,6,DatePERSO3,30/12/1899
3053,6,DatePERSO3HASTA,30/12/1899
3054,6,CheckCLI4PERSO3,0
3055,6,EditCLI4PERSO3,
3056,6,EditCLI4PERSO2,
3057,6,CheckCLI4PERSO2,0
3058,6,CheckCLI4PERSO1,0
3059,6,EditCLI4PERSO1,
3060,6,CheckCLI4PERSO4,0
3061,6,EditCLI4PERSO4,
3062,6,CheckCLI4PERSO5,0
3063,6,DatePERSO4,30/12/1899
3064,6,DatePERSO4HASTA,30/12/1899
3065,6,CheckCLI5PERSO1,0
3066,6,EditCLI5PERSO1,
3067,6,CheckCLI5PERSO2,0
3068,6,EditCLI5PERSO2,
3069,6,CheckCLI5PERSO3,0
3070,6,EditCLI5PERSO3,
3071,6,CheckCLI5PERSO4,0
3072,6,EditCLI5PERSO4,
3073,6,CheckCLI5PERSO5,0
3074,6,DatePERSO5,30/12/1899
3075,6,DatePERSO5HASTA,30/12/1899
3076,6,CheckLOGIC1,0
3077,6,CheckPERSO1,0
3078,6,EditPERSO1,
3079,6,EditPERSO2,
3080,6,CheckPERSO2,0
3081,6,EditPERSO3,
3082,6,CheckPERSO3,0
3083,6,EditPERSO4,
3084,6,CheckPERSO4,0
3085,6,CheckLOGIC2,0
3086,6,CheckACTU,0
3087,6,EditACTU,
3088,6,CheckSUBACTU,0
3089,6,spinsubusuactu,0
3090,6,EditDescripcion2,
3091,6,chkDescripcion2,0
3092,6,ChkSinActu,0
3093,6,ChkConActu,1
3094,6,CheckFECHAACTU,0
3095,6,CboFECHA,Todas las Fechas
3096,6,DateDESDEACT,01/01/1900
3097,6,DateHASTAACT,07/09/2009
3098,6,chkActVenci,0
3099,6,chkActPend,0
3100,6,ChkTipoActu,0
3101,6,EditTipoActu,
3102,6,ChkFacturarSi,0
3103,6,ChkFacturarNo,0
3104,6,ChkFacturadoSi,0
3105,6,ChkFacturadoNo,0
3106,6,ChkTipoHistorial,0
3107,6,CboTipoHisto,
3108,6,ChkFecha1Seg,0
3109,6,DateEditFecha1IniSeg,01/01/1900
3110,6,DateEditFecha1FinSeg,07/09/2009
3111,6,ChkFecha2Seg,0
3112,6,DateEditFecha2IniSeg,01/01/1900
3113,6,DateEditFecha2FinSeg,07/09/2009
3114,6,ChkFecha3Seg,0
3115,6,DateEditFecha3IniSeg,01/01/1900
3116,6,DateEditFecha3FinSeg,07/09/2009
3117,6,ChkCampo1Seg,0
3118,6,cbocampo1Seg,
3119,6,ChkCampo2Seg,0
3120,6,cbocampo2Seg,
3121,6,ChkCampo3Seg,0
3122,6,cbocampo3Seg,
3123,6,ChkCampo4Seg,0
3124,6,campo6Seg,
3125,6,ChkCampo5Seg,0
3126,6,campo7Seg,
3127,6,ChkFecha4Seg,0
3128,6,DateEditFecha4IniSeg,01/01/1900
3129,6,DateEditFecha4FinSeg,07/09/2009
3130,6,ChkFecha5Seg,0
3131,6,DateEditFecha5IniSeg,01/01/1900
3132,6,DateEditFecha5FinSeg,07/09/2009
3133,6,cbocampo4Seg,
3134,6,cbocampo5Seg,
3135,6,ChkCampo6Seg,0
3136,6,ChkCampo7Seg,0
3137,6,CboSALDOS,Cuentas Cliente
3138,6,ChkCONCEPTO,0
3139,6,EditCONCEPTO,
3140,6,ChkTIPO,0
3141,6,CboTIPO,PROVISION
3142,6,ChkFECHACUE,0
3143,6,DateDESDECUE,01/01/1900
3144,6,DateHASTACUE,07/09/2009
3145,6,ChkSALDO,0
3146,6,EdtSALINI,-99999999
3147,6,EdtSALFIN,99999999
3148,6,ChkCUEREALI,0
3149,6,ChkCUENOREALI,0
3150,6,CBNoCobrada,0
3151,6,CBCobrada,0
3152,6,ChkCUEFACTU,0
3153,6,ChkCUENOFACTU,0
3154,6,CheckSUBCUEN,0
3155,6,spinsubusucue,0
3156,6,ChkCobros,0
3157,6,CboCobros,Cobros Periódicos Facturados
3158,6,DateCobrosDesde,01/01/1900
3159,6,DateCobrosHasta,07/09/2009
3160,6,ChkRecibos,0
3161,6,CboRecibos,Recibos Remesados
3162,6,DateRecibosDesde,01/01/1900
3163,6,DateRecibosHasta,07/09/2009
3164,6,Cbofecharecibos,Fecha Remesa
3165,6,Chkimpagados,0
3166,6,DateImpagadosIni,01/01/1900
3167,6,DateImpagadosFin,07/09/2009
3168,6,ChkImpagadosCob,0
3169,6,DateImpagadosCobIni,01/01/1900
3170,6,DateImpagadosCobFin,07/09/2009
3171,6,chkImpagadosDef,0
3172,6,DateImpagadosDefIni,01/01/1900
3173,6,DateImpagadosDefFin,07/09/2009
3174,6,chkFecha1,0
3175,6,deFecha1Desde,01/01/1900
3176,6,deFecha1Hasta,30/12/1899
3177,6,chkFecha2,0
3178,6,deFecha2Desde,01/01/1900
3179,6,deFecha2Hasta,30/12/1899
3180,6,chkFecha3,0
3181,6,deFecha3Desde,01/01/1900
3182,6,deFecha3Hasta,30/12/1899
3183,6,chkPerso1,0
3184,6,cbPerso1,
3185,6,chkPerso2,0
3186,6,cbPerso2,
3187,6,chkPerso3,0
3188,6,cbPerso3,
3189,6,chkPerso4,0
3190,6,editCampo4,
3191,6,chkPerso5,0
3192,6,editcampo5,
3193,6,CheckSUBEXPED,0
3194,6,spinsubusuexped,0
3195,6,chkTipExp,0
3196,6,editTipExp,
3197,6,CheckTIPOASU,0
3198,6,ComboTIPOASU,
3199,6,CheckPROC,0
3200,6,EditPROC,
3201,6,CheckJUZ,0
3202,6,EditJUZ,
3203,6,ChkFECHAEXP,0
3204,6,DateDESDEFECHAEXP,01/01/1900
3205,6,DateHASTAFECHAEXP,07/09/2009
3206,6,ChkEXPE,0
3207,6,SpnEXPEINI,0
3208,6,SpnEXPEFIN,0
3209,6,ChkREF,0
3210,6,EdtREFINI,
3211,6,EdtREFFIN,
3212,6,CheckSALDO,0
3213,6,EditSALINI,
3214,6,EditSALFIN,
3215,6,CheckDESCRIPCIONACTUEXPED,0
3216,6,EditDESCRIPCIONACTUEXPED,
3217,6,ChkTIPOACTUEXPED,0
3218,6,CboTIPOACTUEXPED,
3219,6,CheckFECHAACTUEXPED,0
3220,6,DateDESDEACTUEXPED,01/01/1900
3221,6,DateHASTAACTUEXPED,07/09/2009
3222,6,ChkDenoSocial,0
3223,6,EdtDenoSocial,
3224,6,ChkObjSocial,0
3225,6,EdtObjSocial,
3226,6,ChkForOrg,0
3227,6,EdtForOrg,
3228,6,ChkFConstitucion,0
3229,6,DateFConstitucionDesde,01/01/1900
3230,6,DateFConstitucionHasta,07/09/2009
3231,6,ChkFOrg,0
3232,6,DateFOrgDesde,01/01/1900
3233,6,DateFOrgHasta,07/09/2009
3234,6,ChkFCaducidad,0
3235,6,EdtFCaducidad,
3236,6,ChkCapital,0
3237,6,EditCapitalINI,
3238,6,EditCapitalFIN,
3239,6,ChkAcciones,0
3240,6,EditAccionesINI,
3241,6,EditAccionesFIN,
3242,6,ChkValorAcciones,0
3243,6,EditValorAccionesINI,
3244,6,EditValorAccionesFIN,
3245,6,ChkInscripcion,0
3246,6,EdtInscripcion,
3247,6,ChkHoja,0
3248,6,EdtHoja,
3249,6,ChkFolio,0
3250,6,EdtFolio,
3251,6,ChkTomo,0
3252,6,EdtTomo,
3253,6,ChkArchivo,0
3254,6,EdtArchivo,
3255,6,ChkRegistro,0
3256,6,EdtRegistro,
3257,6,ChkEscrituras,0
3258,6,EdtEscrituras,
3259,6,ChkLibros,0
3260,6,EdtLibros,
3261,6,ChkFLibrosConta,0
3262,6,DateFLibrosContaINI,01/01/1900
3263,6,DateFLibrosContaFIN,07/09/2009
3264,6,ChkLibro,0
3265,6,EdtLibro,
3266,6,ChkFCuentas,0
3267,6,DateFcuentasINI,01/01/1900
3268,6,DateFCuentasFIN,07/09/2009
3269,6,ChkCuentas,0
3270,6,EdtCuentas,
3271,6,ChkSocio,0
3272,6,EdtSocio,
3273,6,ChkNumAcciones,0
3274,6,SpinNumAccionesDESDE,0
3275,6,SpinNumAccionesHASTA,0
3276,6,ChkPorcapital,0
3277,6,EditPorCapitalINI,
3278,6,EditPorCapitalFIN,
3279,6,ChkAdmin,0
3280,6,EdtAdmin,
3281,6,ChkMiembro,0
3282,6,EdtMiembro,
3283,6,EdtCargo,
3284,6,ChkCargo,0
3285,6,ChkConsejero,0
3286,6,EdtConsejero,
3287,6,ChkApoderado,0
3288,6,EdtApoderado,
3289,6,ChkRetenciones,0
3290,6,EdtRetenciones,
3291,6,ChkFReten,0
3292,6,DateRetenINI,01/01/1900
3293,6,DateRetenFIN,07/09/2009
3294,6,ChkRegimen,0
3295,6,EdtRegimen,
3296,6,EdtContingencia,
3297,6,ChkContingencia,0
3298,6,ChkRiesgo,0
3299,6,EdtRiesgo,
3300,6,EdtQuiebra,
3301,6,ChkQuiebra,0
3302,6,ChkFIAE,0
3303,6,DateFIAEINI,01/01/1900
3304,6,DateFIAEFIN,07/09/2009
3305,6,EdtIAE,
3306,6,ChkIAE,0
3307,6,ChkFResultado,0
3308,6,DateFResultadoINI,01/01/1900
3309,6,DateFResultadoFIN,07/09/2009
3310,6,ChkResultado,0
3311,6,EditResultadoINI,
3312,6,EditResultadoFIN,
3313,6,ChkImpSocie,0
3314,6,DateImpINI,01/01/1900
3315,6,DateImpFIN,07/09/2009
3316,6,EditCuotaFIN,
3317,6,EditCuotaINI,
3318,6,ChkCuota,0
3319,6,ChkFIRPF,0
3320,6,DateFIRPFINI,01/01/1900
3321,6,DateFIRPFFIN,07/09/2009
3322,6,EditCuotaIRPFFIN,
3323,6,EditCuotaIRPFINI,
3324,6,ChkCuotaIRPF,0
3325,6,ChkFBase,0
3326,6,DateFBaseINI,01/01/1900
3327,6,DateFBaseFIN,07/09/2009
3328,6,EditBaseFIN,
3329,6,EditBaseINI,
3330,6,ChkBase,0
3331,6,ChkFIva,0
3332,6,DateFIvaINI,01/01/1900
3333,6,DateFIvaFIN,07/09/2009
3334,6,ChkIva,0
3335,6,EditIvaINI,
3336,6,EditIvaFIN,
3337,6,ChkFIvaComp,0
3338,6,DateFIvaCompINI,01/01/1900
3339,6,DateFIvaCompFIN,07/09/2009
3340,6,ChkIvaComp,0
3341,6,EditIvaCompINI,
3342,6,EditIvaCompFin,
3343,6,DateOporCierreHasta,30/12/1899
3344,6,ChkOporRef,0
3345,6,EdtOporRef,
3346,6,EditImporteCierreHasta,
3347,6,EditImporteCierreDesde,
3348,6,ChkOporImporteCerrado,0
3349,6,DateOporCierreDesde,01/01/1900
3350,6,ChkOporFechaCierre,0
3351,6,EditPrevisionHasta,
3352,6,EditPrevisionDesde,
3353,6,ChkOporPrevision,0
3354,6,EditProbabilidadHasta,
3355,6,EditProbabilidadDesde,
3356,6,ChkOporProbabilidad,0
3357,6,EditPrecioHasta,
3358,6,EditPrecioDesde,
3359,6,ChkOporPrecio,0
3360,6,EditUnidadesHasta,
3361,6,EditUnidadesDesde,
3362,6,ChkOporUnidades,0
3363,6,CboOporEtapa,
3364,6,ChkOporEtapa,0
3365,6,CboOporEstado,
3366,6,ChkOporEstado,0
3367,6,CboOporFuente,
3368,6,ChkOporFuente,0
3369,6,CboOporCodigo,
3370,6,ChkOporCodigo,0
3371,6,CboOporTipo,
3372,6,ChkOporTipo,0
3373,6,EditOporProducto,
3374,6,ChkOporProducto,0
3375,6,DateOporHasta,07/09/2009
3376,6,DateOporDesde,07/09/2009
3377,6,ChkOporFecha,0
3378,6,chkoporCampoNum1,0
3379,6,chkoporCampoNum2,0
3380,6,chkoporCampoNum3,0
3381,6,chkoporCampoNum4,0
3382,6,chkoporCampoNum5,0
3383,6,ChkoporCampo1,0
3384,6,EdtOporCampo1,
3385,6,chkoporCampo2,0
3386,6,EdtOporCampo2,
3387,6,chkoporCampo3,0
3388,6,EdtOporCampo3,
3389,6,chkoporCampo4,0
3390,6,EdtOporCampo4,
3391,6,chkoporCampo5,0
3392,6,EdtOporCampo5,
3393,6,chkoporCampo6,0
3394,6,EdtOporCampo6,
3395,6,chkoporCampoFecha1,0
3396,6,chkoporCampoFecha2,0
3397,6,chkoporCampoFecha3,0
3398,6,chkoporCampoFecha4,0
3399,6,chkoporCampoFecha5,0
3400,6,chkoporCampoFecha6,0
3401,6,chkoporCampoFecha7,0
3402,6,chkoporCampoFecha8,0
3403,6,ChkoporCampo7,0
3404,6,cboOporCampo7,
3405,6,ChkoporCampo8,0
3406,6,cboOporCampo8,
3407,6,chkoporCampo9,0
3408,6,cboOporCampo9,
3409,6,ChkoporCampo10,0
3410,6,cboOporCampo10,
3411,6,chkoporCampo11,0
3412,6,cboOporCampo11,
3413,6,chkoporCampo12,0
3414,6,cboOporCampo12,
3415,6,chkoporCampo13,0
3416,6,cboOporCampo13,
3417,6,chkoporCampo14,0
3418,6,cboOporCampo14,
3419,6,chkoporCampo15,0
3420,6,cboOporCampo15,
3421,6,chkoporCampo16,0
3422,6,cboOporCampo16,
3423,6,chkoporCampo17,0
3424,6,EdtOporCampo17,
3425,6,chkoporCampo18,0
3426,6,EdtOporCampo18,
3427,6,chkoporCampo19,0
3428,6,EdtoporCampo19,
3429,6,chkoporCampo20,0
3430,6,EdtoporCampo20,
3431,6,chkoporCampo21,0
3432,6,EdtoporCampo21,
3433,6,EdtOporCampoNum1Desde,
3434,6,EdtOporCampoNum1Hasta,
3435,6,EdtOporCampoNum2Desde,
3436,6,EdtOporCampoNum2Hasta,
3437,6,EdtOporCampoNum3Desde,
3438,6,EdtOporCampoNum3Hasta,
3439,6,EdtOporCampoNum4Desde,
3440,6,EdtOporCampoNum4Hasta,
3441,6,EdtOporCampoNum5Desde,
3442,6,EdtOporCampoNum5Hasta,
3443,6,EdtoporCampoFecha1Desde,01/01/1900
3444,6,EdtOporCampoFecha1Hasta,30/12/1899
3445,6,EdtOporCampoFecha2Desde,01/01/1900
3446,6,EdtOporCampoFecha2Hasta,30/12/1899
3447,6,EdtOporCampoFecha3Desde,01/01/1900
3448,6,EdtOporCampoFecha3Hasta,30/12/1899
3449,6,EdtOporCampoFecha4Desde,01/01/1900
3450,6,EdtOporCampoFecha4Hasta,30/12/1899
3451,6,EdtOporCampoFecha5Desde,01/01/1900
3452,6,EdtOporCampoFecha5Hasta,30/12/1899
3453,6,EdtOporCampoFecha6Desde,01/01/1900
3454,6,EdtOporCampoFecha6Hasta,30/12/1899
3455,6,EdtOporCampoFecha7Desde,01/01/1900
3456,6,EdtOporCampoFecha7Hasta,30/12/1899
3457,6,EdtOporCampoFecha8Desde,01/01/1900
3458,6,EdtOporCampoFecha8Hasta,30/12/1899
3459,6,ChkFechaEjer,0
3460,6,DateIniEjer,01/01/1900
3461,6,DateFinEjer,07/09/2009
3462,6,EdtDescripEjer,
3463,6,ChkDescripEjer,0
3464,6,ChkCliOrigen,0
3465,6,CboOrigen,
3466,6,ChkCliZona,0
3467,6,CboZona,
3468,6,ChkCliCargo,0
3469,6,CboCargo,
3470,6,ChkCliDepartamento,0
3471,6,CboDepartamento,
3472,6,ChkCliCampo21,0
3473,6,CboCampo21,
3474,6,ChkCliCampo22,0
3475,6,CboCampo22,
3476,6,ChkCliCampo23,0
3477,6,CboCampo23,
3478,6,ChkCliCampo24,0
3479,6,CboCampo24,
3480,6,ChkCliCampoFecha9,0
3481,6,DateFecha9Desde,30/12/1899
3482,6,DateFecha9Hasta,30/12/1899
3483,6,ChkCliCampoFecha10,0
3484,6,DateFecha10Desde,30/12/1899
3485,6,DateFecha10Hasta,30/12/1899
3486,6,ChkCliCampoFecha11,0
3487,6,DateFecha11Desde,30/12/1899
3488,6,DateFecha11Hasta,30/12/1899
3489,6,ChkCliCampoFecha12,0
3490,6,DateFecha12Desde,30/12/1899
3491,6,DateFecha12Hasta,30/12/1899
3492,6,SpinEmpleadosHasta,0
3493,6,SpinEmpleadosDesde,0
3494,6,EdtEmpresa,
3495,6,EdtSector,
3496,6,ChkClinumempleados,0
3497,6,ChkCliSector,0
3498,6,ChkCliEmpresa,0
3499,6,ChkNOTAS,0
3500,6,EdtNOTAS,
3501,6,ChkCONTACTO,0
3502,6,EdtCONTACTO,
3503,6,CheckCOL,0
3504,6,EditCOL,
3505,6,ChkTRAMITADOR,0
3506,6,EdtTRAMITADOR,
3507,6,DateDESDEFECHANAC,01/01/1900
3508,6,DateHASTAFECHANAC,07/09/2009
3509,6,ChkFECHANAC,0
3510,6,ChkFECHAPERMISO,0
3511,6,DateDESDEFECHAPERMISO,01/01/1900
3512,6,DateHASTAFECHAPERMISO,07/09/2009
3513,6,ChkNIE,0
3514,6,EdtNIE,
3515,6,ChkPASAPORTE,0
3516,6,EdtPASAPORTE,
3517,6,ChkTARJETA,0
3518,6,EdtTARJETA,
3519,6,ChkCampo1,0
3520,6,EditCampo1Exp,
3521,6,ChkCampo2,0
3522,6,EditCampo2Exp,
3523,6,ChkCampo3,0
3524,6,EditCampo3Exp,
3525,6,ChkCampo4,0
3526,6,EditCampo4Exp,
3527,6,ChkCampo5,0
3528,6,EditCampo5Exp,
3529,6,ChkCampo6,0
3530,6,EditCampo6Exp,
3531,6,ChkCampo7,0
3532,6,EditCampo7Exp,
3533,6,ChkCampo8,0
3534,6,EditCampo8Exp,
3535,6,ChkCampo9,0
3536,6,EditCampo9Exp,
3537,6,ChkCampo10,0
3538,6,EditCampo10Exp,
3539,6,ChkFecha1Exp,0
3540,6,DateEditFecha1IniExp,30/12/1899
3541,6,DateEditFecha1FinExp,30/12/1899
3542,6,ChkFecha2Exp,0
3543,6,DateEditFecha2IniExp,30/12/1899
3544,6,DateEditFecha2FinExp,30/12/1899
3545,6,ChkFecha3Exp,0
3546,6,DateEditFecha3IniExp,30/12/1899
3547,6,DateEditFecha3FinExp,30/12/1899
3548,6,ChkFecha4Exp,0
3549,6,DateEditFecha4IniExp,30/12/1899
3550,6,DateEditFecha4FinExp,30/12/1899
3551,6,ChkCampo11,0
3552,6,EditCampo11Exp,
3553,6,ChkCampo12,0
3554,6,EditCampo12Exp,
3555,6,ChkCampo13,0
3556,6,EditCampo13Exp,
3557,6,ChkCampo14,0
3558,6,EditCampo14Exp,
3559,6,ChkCampo15,0
3560,6,EditCampo15Exp,
3561,6,ChkCampo16,0
3562,6,EditCampo16Exp,
3563,6,ChkCampo17,0
3564,6,EditCampo17Exp,
3565,6,ChkCampo18,0
3566,6,EditCampo18Exp,
3567,6,ChkCampo19,0
3568,6,EditCampo19Exp,
3569,6,ChkCampo20,0
3570,6,EditCampo20Exp,
3571,6,ChkFecha5Exp,0
3572,6,DateEditFecha5IniExp,30/12/1899
3573,6,DateEditFecha5FinExp,30/12/1899
3574,6,ChkFecha6Exp,0
3575,6,DateEditFecha6IniExp,30/12/1899
3576,6,DateEditFecha6FinExp,30/12/1899
3577,6,ChkFecha7Exp,0
3578,6,DateEditFecha7IniExp,30/12/1899
3579,6,DateEditFecha7FinExp,30/12/1899
3580,6,ChkFecha8Exp,0
3581,6,DateEditFecha8IniExp,30/12/1899
3582,6,DateEditFecha8FinExp,30/12/1899
3583,6,EditNIF,
3584,6,CheckSubusu,0
3585,6,spinsubusu,0
3586,6,EditCodCliDESDE,
3587,6,ChkCodcli,0
3588,6,EditCodCLIHASTA,
3589,6,chkDir,0
3590,6,editDir,
3591,6,chkPob,0
3592,6,editPob,
3593,6,chkCP,0
3594,6,edtCPDESDE,
3595,6,chkProv,1
3596,6,editProv,madrid
3597,6,chkNac,0
3598,6,editNac,
3599,6,chkemail,0
3600,6,editemail,
3601,6,editweb,
3602,6,chkweb,0
3603,6,chkTel2,0
3604,6,editTel2,
3605,6,chkTel3,0
3606,6,editTel3,
3607,6,editmovil,
3608,6,chkMovil,0
3609,6,chkFax,0
3610,6,editfax,
3611,6,CheckFECHAALTA,0
3612,6,DateDESDEFECHAALTA,01/01/1900
3613,6,DateHASTAFECHAALTA,07/09/2009
3614,6,EdtCPHASTA,
3615,6,EdtCLIDESDE,
3616,6,EdtCLIHASTA,
3617,6,chkTipoFichero,0
3618,6,EditTipoFichero,
