id_linedcto,id_tabla,query,consulta,datasource
227,27,qryseg,"select segexp.dfechaact,segexp.sactuacion,segexp.notas,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' + DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' + DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segexp left join subusu on segexp.subusu=subusu.icodsubusu where inumexp=:inumexp and iyear=:iyear",
227,37,qrysubusu,select subusu.nombre from subusu  left join expedien on subusu.icodsubusu=expedien.codsubusu where inumexp=:inumexp and iyear=:iyear,
229,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
229,4,qrycli,"select clientes.snombrecli,clientes.stelefonocli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from exclipro left join clientes on exclipro.icodcli=clientes.icodcli where exclipro.inumexp=:inumexp and exclipro.iyear=:iyear and clientes.tipobd=0",
229,24,qryexp,"select expedien.expediente,expedien.iyear,expedien.dfechaalta,expedien.srefabogado,expedien.srefcliente,expedien.descripcion,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo, (isnull(fcuantia,0) + isnull(intereses,0) + isnull(costas,0)) as totalcuantia from expedien where inumexp=:inumexp and iyear=:iyear",
229,25,QryTipoProcedi,select procedi.procedimiento from procedi  left join expedien on procedi.codproce=expedien.codproce where inumexp=:inumexp and iyear=:iyear,
229,37,qrysubusu,select subusu.nombre from subusu  left join expedien on subusu.icodsubusu=expedien.codsubusu where inumexp=:inumexp and iyear=:iyear,
230,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
230,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from exclipro left join clientes on exclipro.icodcli=clientes.icodcli where exclipro.inumexp=:inumexp and exclipro.iyear=:iyear and clientes.tipobd=0",
230,24,qryexp,"select expedien.expediente,expedien.iyear,expedien.dfechaalta,expedien.descripcion,expedien.srefabogado,expedien.srefcliente,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo, (isnull(fcuantia,0) + isnull(intereses,0) + isnull(costas,0)) as totalcuantia from expedien where inumexp=:inumexp and iyear=:iyear",
230,25,QryTipoProcedi,select procedi.procedimiento from procedi  left join expedien on procedi.codproce=expedien.codproce where inumexp=:inumexp and iyear=:iyear,
230,27,qryseg,"select segexp.dfechaact,segexp.sactuacion,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' + DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' + DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segexp left join subusu on segexp.subusu=subusu.icodsubusu where inumexp=:inumexp and iyear=:iyear",
230,61,QryTipoExp,select tipoexp.tipoexp from tipoexp  left join expedien on tipoexp.codigo=expedien.itipoexp where inumexp=:inumexp and iyear=:iyear,
230,62,QryTipoAsun,select tipoasun.tipoasunto from tipoasun  left join expedien on tipoasun.codigo=expedien.itipoasunto where inumexp=:inumexp and iyear=:iyear,
242,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
242,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
243,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
243,4,qrycli,"select clientes.codigo,clientes.snombrecli,clientes.stelefonocli,clientes.fechaalta,clientes.snifcli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
243,21,qrycontact,"select contacto.nombre,contacto.telefono1 from clientes inner join contactlin on clientes.icodcli = contactlin.icodcli inner join contacto on contactlin.icodcontacto = contacto.codcontacto where clientes.icodcli=:icodcli",
243,37,qrysubusu,select subusu.nombre from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu where clientes.icodcli=:icodcli,
244,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
244,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,clientes.codigo,clientes.fechaalta,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
244,21,qrycontact,"select contacto.nombre,contacto.telefono1,contacto.email1 from clientes inner join contactlin on clientes.icodcli = contactlin.icodcli inner join contacto on contactlin.icodcontacto = contacto.codcontacto where clientes.icodcli=:icodcli",
244,37,qrysubusu,select subusu.nombre from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu where clientes.icodcli=:icodcli,
245,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
245,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,clientes.codigo,clientes.fechaalta,clientes.notas,clientes.notas2,clientes.notas3,clientes.notas4,clientes.notas5,clientes.notas6,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
245,21,qrycontact,"select contacto.nombre,contacto.telefono1,contacto.email1 from clientes inner join contactlin on clientes.icodcli = contactlin.icodcli inner join contacto on contactlin.icodcontacto = contacto.codcontacto where clientes.icodcli=:icodcli",
245,37,qrysubusu,select subusu.nombre from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu where clientes.icodcli=:icodcli,
246,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
246,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
246,36,qrycliadjun,"select cliadjun.fecha,cliadjun.imagen,cliadjun.descripcion from cliadjun where cliadjun.icodcli=:icodcli",
247,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
247,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,clientes.codigo,clientes.fechaalta,clientes.concepto1gr1,clientes.importe1gr1,clientes.servicio1gr1,clientes.importeanual1gr1,clientes.concepto2gr1,clientes.importe2gr1,clientes.servicio2gr1,clientes.importeanual2gr1,clientes.concepto3gr1,clientes.importe3gr1,clientes.servicio3gr1,clientes.importeanual3gr1,clientes.concepto4gr1,clientes.importe4gr1,clientes.servicio4gr1,clientes.importeanual4gr1,clientes.concepto5gr1,clientes.importe5gr1,clientes.servicio5gr1,clientes.importeanual5gr1,clientes.concepto6gr1,clientes.importe6gr1,clientes.servicio6gr1,clientes.importeanual6gr1,clientes.totalarea1,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
247,37,qrysubusu,select subusu.nombre from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu where clientes.icodcli=:icodcli,
248,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
248,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
248,35,qryseg,"select segcli.dfechaact,segcli.sactuacion,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' +DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' +DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segcli left join subusu on segcli.subusu=subusu.icodsubusu where icodcli=:icodcli",
249,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
249,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
249,35,qryseg,"select segcli.dfechaact,segcli.sactuacion,segcli.notas,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' +DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' +DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segcli left join subusu on segcli.subusu=subusu.icodsubusu where icodcli=:icodcli",
249,37,qrysubusu,select subusu.nombre from subusu left join clientes on subusu.icodsubusu=clientes.codsubusu where clientes.icodcli=:icodcli,
250,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
250,4,qrycli,"select clientes.snombrecli,clientes.snifcli,clientes.sdomiciliocli,clientes.spoblacioncli,clientes.scodpostalcli,clientes.sprovinciacli,clientes.stelefonocli,clientes.telefono2,clientes.smovilcli,clientes.sfaxcli,clientes.email,clientes.pagweb,clientes.ftotalbaseimp,clientes.ftotaliva,clientes.ftotalirpf,clientes.ftotaleuro,clientes.ftotalcobro,clientes.fsaldofinal,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from clientes where icodcli=:icodcli",
250,57,qrycue,"select cuencli.dfecha,cuencli.sDescripcion,cuencli.fentradaseuro,cuencli.fsalidaseuro from cuencli where icodcli=:icodcli",
254,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
254,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from exclipro left join clientes on exclipro.icodcli=clientes.icodcli where exclipro.inumexp=:inumexp and exclipro.iyear=:iyear and clientes.tipobd=0",
254,24,qryexp,"select expedien.dfechaalta,expedien.expediente,expedien.iyear,expedien.descripcion,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo, (isnull(fcuantia,0) + isnull(intereses,0) + isnull(costas,0)) as totalcuantia from expedien where inumexp=:inumexp and iyear=:iyear",
254,27,qryseg,"select segexp.dfechaact,segexp.sactuacion,segexp.notas,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' + DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' + DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segexp left join subusu on segexp.subusu=subusu.icodsubusu where inumexp=:inumexp and iyear=:iyear",
254,37,qrysubusu,select subusu.nombre from subusu  left join expedien on subusu.icodsubusu=expedien.codsubusu where inumexp=:inumexp and iyear=:iyear,
255,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
255,4,qrycli,"select clientes.snombrecli,clientes.stelefonocli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from exclipro left join clientes on exclipro.icodcli=clientes.icodcli where exclipro.inumexp=:inumexp and exclipro.iyear=:iyear and clientes.tipobd=0",
255,24,qryexp,"select expedien.expediente,expedien.iyear,expedien.dfechaalta,expedien.descripcion,expedien.srefabogado,expedien.srefcliente,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo, (isnull(fcuantia,0) + isnull(intereses,0) + isnull(costas,0)) as totalcuantia from expedien where inumexp=:inumexp and iyear=:iyear",
255,25,QryTipoProcedi,select procedi.procedimiento from procedi  left join expedien on procedi.codproce=expedien.codproce where inumexp=:inumexp and iyear=:iyear,
255,27,qryseg,"select segexp.dfechaact,segexp.sactuacion,segexp.notas,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' + DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' + DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segexp left join subusu on segexp.subusu=subusu.icodsubusu where inumexp=:inumexp and iyear=:iyear",
255,61,QryTipoExp,select tipoexp.tipoexp from tipoexp  left join expedien on tipoexp.codigo=expedien.itipoexp where inumexp=:inumexp and iyear=:iyear,
255,62,QryTipoAsun,select tipoasun.tipoasunto from tipoasun  left join expedien on tipoasun.codigo=expedien.itipoasunto where inumexp=:inumexp and iyear=:iyear,
256,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
256,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from exclipro left join clientes on exclipro.icodcli=clientes.icodcli where exclipro.inumexp=:inumexp and exclipro.iyear=:iyear and clientes.tipobd=0",
256,24,qryexp,"select expedien.expediente,expedien.descripcion,expedien.ultActuFechaAct,expedien.ultactu,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo, (isnull(fcuantia,0) + isnull(intereses,0) + isnull(costas,0)) as totalcuantia from expedien where inumexp=:inumexp and iyear=:iyear",
257,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
257,4,qrycli,"select clientes.snombrecli,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from exclipro left join clientes on exclipro.icodcli=clientes.icodcli where exclipro.inumexp=:inumexp and exclipro.iyear=:iyear and clientes.tipobd=0",
257,27,qryseg,"select segexp.dfechaact,segexp.sactuacion,segexp.notas,subusu.nombre as usuario,DATENAME(hh, horainiact) + ':' + DATENAME(mi, horainiact) + ':' + DATENAME(ss, horainiact) as horainiact,DATENAME(hh, horafinact) + ':' + DATENAME(mi, horafinact) + ':' + DATENAME(ss, horafinact) as horafinact,convert(char(8), dateadd(second, tiempo, ''), 114) as tiempo from segexp left join subusu on segexp.subusu=subusu.icodsubusu where inumexp=:inumexp and iyear=:iyear",
257,37,qrysubusu,select subusu.nombre from subusu  left join expedien on subusu.icodsubusu=expedien.codsubusu where inumexp=:inumexp and iyear=:iyear,
258,1,qrydirector,"select *,cast(datepart(dd,getdate()) as varchar) +'/'+ cast(datepart(mm,getdate()) as varchar) +'/'+ cast(datepart(yyyy,getdate()) as varchar) as fechaimpresion from director where icodprocu=:icodprocu",
